basin_id,RMSE,MAE,NSE,R,bias_mm_h,n_values,FHV_pct,FLV_pct,FLV_epsilon_mm_h
103,0.07281188294572467,0.013911762095770542,0.6156202925243861,0.8964586366102509,-0.009004789245255058,1920,-52.42311099597882,55.19959522547253,1e-06
104,0.020596368844679698,0.013488303464449321,0.8593831029087012,0.9271153787042747,0.00013927620796797175,1680,-9.130517101836075,-802.0150304750422,1e-06
105,0.016301789121062657,0.012551755813973737,0.433776857041132,0.7446484437225112,0.0034934152607564574,1296,11.413271741099464,-391.69899990688344,1e-06
106,0.05235723628495719,0.017528448935920277,0.5292130984465988,0.7758390794332273,-0.004030491492747205,1920,-47.09527527143165,,1e-06
107,0.14800185007414368,0.0612109161670863,0.6840294629517774,0.8344380212461829,-0.02895801500514305,1920,-22.781947861231657,-398.7298922679614,1e-06
108,0.023029071990495826,0.010413707281880999,-0.06722151629033823,0.45983893307653473,0.0009756599903885528,1872,-8.843260071224426,100.0,1e-06
109,0.019806368894890163,0.008852130997305856,-3.086863985241017,0.6291367087552813,0.006817553987832111,1920,188.26800676314852,,1e-06
110,0.06604272314114848,0.03721831200096791,0.90582141995722,0.9807705622769015,-0.03470565151548254,1728,-11.589002749146399,-11.063385550481623,1e-06
111,0.07355359610222316,0.021433205104219512,0.07415917209259926,0.3149167904182477,-0.01007218131223091,1920,-62.39220665408139,100.0,1e-06
112,0.037382515336933174,0.01856986632568199,0.843152611583631,0.9478728299714505,0.011715760906978782,1920,17.46641069209694,-199.62211375476437,1e-06
113,0.005662764788515257,0.004375356689433829,-14.360834808849848,0.22333134561103435,0.003613487726731061,1920,142.83583523955286,-625.6147116436481,1e-06
114,0.028971212347186314,0.01377551036832779,0.45404651371750193,0.8594036466766463,0.004776967828152607,1584,43.10709420081417,-1109.595853909777,1e-06
115,0.14897276668904066,0.0299762624110978,0.4727046946157778,0.7387255829662556,-0.019570232915793895,1920,-63.13607311859543,-412.31577214701895,1e-06
