basin_id,RMSE,MAE,NSE,R,bias_mm_h,n_values,FHV_pct,FLV_pct,FLV_epsilon_mm_h
107,0.14838698985079588,0.06211618660502912,0.6823828462319697,0.8338516499887441,-0.028155023553214656,1920,-21.636928039903903,-352.018213563631,1e-06
108,0.02328510923464392,0.009987438709025359,-0.09108417513612288,0.45454587486705006,5.629242158235692e-05,1872,-6.681807111486773,100.0,1e-06
109,0.020785740731570128,0.008626026990223709,-3.501025452869518,0.644893111111739,0.0053362306827803374,1920,199.91432386159005,,1e-06
110,0.06803438263067339,0.03815002886996673,0.9000554561744764,0.9782246539565165,-0.03578294452637675,1728,-11.77155319222229,-32.489631078636954,1e-06
111,0.07175255128939204,0.02099409561993196,0.11894462950921403,0.3646972127567337,-0.008503649345462706,1920,-62.951487284205136,100.0,1e-06
112,0.03132492127055357,0.018169246907079165,0.8898663004985183,0.95936466940723,0.01126203283238283,1920,5.468908276223373,-920.5219891254156,1e-06
113,0.006410311837528517,0.004791581949242148,-18.68412374392647,0.24684605168261006,0.003152556446336045,1920,222.53915886160297,-374.52541548797115,1e-06
114,0.030385686149390568,0.015616049970655391,0.39943447199734416,0.8751751508743726,0.00864098442605499,1584,45.791324238383154,-1073.1528393050899,1e-06
115,0.14317624318875447,0.03253570715933165,0.5129404498475525,0.7553427046617096,-0.01327706564103816,1920,-63.70373083188414,-302.8637448775688,1e-06
116,0.05438899748691771,0.02203607145929709,-3.4710760157393876,0.7872269052716282,0.015281332910226117,1488,175.40440114295822,-2594.8221207334373,1e-06
117,0.023530644576900586,0.011322425303194923,-0.17107994638269797,0.8421038906960637,0.0063886629215806085,1920,34.4644061003843,99.99999999999999,1e-06
118,0.06578048813570903,0.024515031302215384,0.3727363776052499,0.6111581155183615,0.0009944110471919617,1632,-57.11670290317008,-1418.419115613172,1e-06
119,0.027827776542559454,0.014959212357643992,0.6082027688225693,0.8585152266789414,0.006598406453461696,1200,34.111172676291034,-1809.9544333092097,1e-06
120,0.051351969482228865,0.020441618674710667,0.8073448652094564,0.9072611978087093,-0.0017973829116844744,864,-43.52919167812963,-1620.404676464119,1e-06
121,0.05354424650202932,0.02475833133960675,-0.6869557567279343,0.32055147434884074,0.005755106620823167,1680,23.246107895217364,-894.0210873437377,1e-06
122,0.019652536065609315,0.01294345577306146,0.28491844482425444,0.7254503886850708,0.0036108171322052646,1872,-1.819957766357957,-1038.7543575716688,1e-06
123,0.08644168562126614,0.03147057950528423,0.8178624110957973,0.9091983727560691,-0.003188914929533076,1584,-30.96207881745057,-316.7797836768702,1e-06
124,0.013661100974030194,0.010933931666874775,0.7654570930853032,0.9464722530707604,-0.009834589183698466,1296,-17.83759790433669,-1109.6864229885487,1e-06
125,0.08798273234812508,0.04063499079672501,0.8634960819005033,0.9355041224573304,-0.01416425672783022,1488,-13.16158126999582,-6.801639323770115,1e-06
126,0.03590122189190264,0.013134127901088545,0.12108224371300713,0.3548998842604982,-0.002485070936470094,1872,-73.2122223150786,,1e-06
127,0.061571315958723435,0.014679168333509551,-2.8769081155456573,0.5069472872359554,0.010928738619509205,1920,201.90478892131063,,1e-06
128,0.03882613665625834,0.017222320335470918,0.7045920081614993,0.8483124873405777,0.007112273545741724,1920,-20.377568205327055,-3083.446014537847,1e-06
129,0.21489275587592385,0.030248054668729124,0.04112128136763382,0.20576007257786355,-0.005856713398689186,1872,-68.13971046138765,23.74034193207133,1e-06
130,0.01902530168842417,0.010971513659751509,0.7472889076952656,0.9002163881374441,0.0054805413320233734,1920,-0.31177579086537127,-491.9044408976498,1e-06
131,0.020701205175683204,0.012281995882828294,0.43719250459575987,0.8751726623573808,0.0033082171652495163,1920,53.3394724881346,-698.3527150665524,1e-06
132,0.028861563698006156,0.020375121109585354,0.8262135695465861,0.9641087458802177,-0.01988841057876319,1536,-14.64864017211572,-416.79454370615633,1e-06
133,0.10443886032902375,0.05010315116378479,0.7539048531268628,0.8788473522916321,0.006026215892052278,1920,-19.716248608604072,-68.33433378438384,1e-06
134,0.0679759362994628,0.03986418349668384,0.9114398639624037,0.9547778214088634,-0.0023427868794117655,1680,-4.924381466735744,-40.53045200036009,1e-06
135,0.007147087191173406,0.006239288235875998,-207.9155737942809,0.07705376581847875,-0.005431031733600851,1920,501.36523390231605,,1e-06
136,0.4150891680468058,0.14416348416804492,0.39235543918718585,0.6717685497841108,-0.08489930350042414,1920,-57.123067587408755,-28.106406512256427,1e-06
137,0.05726445355618129,0.024239815972396172,0.25461455549781165,0.5087507720936012,-0.003983476335997693,1920,-56.60620135613012,-11.129449615103512,1e-06
138,0.010654467583930806,0.007222124792715027,0.04918700765452777,0.6259112198910356,-0.0012708618326957358,1296,-29.295117629253788,100.0,1e-06
139,0.4606651970979201,0.09992685186682286,0.021985744994372114,0.24182833800942183,-0.07617605523689423,1776,-89.51053792645517,-105.28750383882583,1e-06
140,0.06112079225490657,0.020624139481878957,0.8727020415835935,0.9470170089901254,0.0023677803974957593,1920,16.900590068522604,-1201.0339805853612,1e-06
141,0.04650049020505978,0.033126023305313924,0.8129839085832778,0.9169066975663022,-0.009434282761954125,1680,10.872296922781521,-2.2283013696313785,1e-06
142,0.0428487727396454,0.014855858380906284,0.5223881289452074,0.7273245148474489,-0.0050417950163440155,1920,-21.909580172099695,-1294.6961085775163,1e-06
143,0.013222130097142707,0.009982727912554563,0.8551163029645019,0.9277912761809369,0.002247856362070403,1152,-8.174325152117373,-542.1098614653529,1e-06
144,0.061939822736989315,0.014193164986014988,0.2469238889659554,0.49812709376802133,-0.0017976262640634862,1920,-65.4238692743306,-1378.9071580936916,1e-06
145,0.02535835057556897,0.014373311271709908,0.7540469859837687,0.8694479165347582,0.0015428959753016256,1584,-31.739809709901856,-623.099117966683,1e-06
146,0.18415569147273003,0.06307363883078981,0.027623373527709272,0.26434546200905373,-0.03565764125944451,1584,-61.75825105064206,20.13106101442368,1e-06
147,0.03645145409515418,0.01651113842746336,0.6857096434810206,0.828900738860859,0.002239435759236604,1920,-20.357233662087516,7.538831397128131,1e-06
148,0.02222090109042023,0.012952666782560603,0.7890755327205679,0.8902030156188913,0.0028017792443279176,1920,-23.227293286440627,-898.8067706506462,1e-06
149,0.13794516198527573,0.04433309051722366,0.26379238495282353,0.5577112205369553,-0.008279384125974806,1920,-22.96794670748879,-481.0919411922093,1e-06
150,0.014547349826298236,0.009452306607759435,0.45159734688121533,0.876988303626857,0.0003765233041292504,1920,57.71828021999505,,1e-06
151,0.02260885490132111,0.013452623610366853,0.8953603973597795,0.9641931294535883,0.0034849222261422817,1872,25.48663244719693,-815.1390607012125,1e-06
152,0.011630426727585293,0.008903257662407873,-2.113640003398122,0.4110886050829896,0.0007866248372636775,1488,44.60894121572894,-1192.2653364023013,1e-06
153,0.056632346446631246,0.02086087061955671,-0.18927495200114985,0.6760949020344982,0.007163698681365026,1440,51.94347097671427,-1378.1929790977417,1e-06
154,0.13324306842956393,0.03128455244145698,0.6409415650844141,0.8008784118077806,0.0015264053920115354,1920,-29.373182486254407,-845.6128701513666,1e-06
155,0.023821706864797617,0.013777610796387308,0.6186901949227316,0.8419700523480395,0.0036763831002948185,1920,-1.2063152767916625,-2048.055811822157,1e-06
156,0.10087768921628408,0.03601590324512635,0.718718341397909,0.850615142782101,6.4860132391540665e-06,1248,-20.602579649486085,-1383.4052280368162,1e-06
157,0.010628073305414577,0.005315999599842769,0.5223079291049624,0.9032702969647809,0.0012780914658951778,1920,39.364487049452016,,1e-06
158,0.02517290544132235,0.013515750739801054,0.6059547075409485,0.8070285890055756,0.0030245869090625393,1920,3.2448132975692587,-333.96012360156607,1e-06
159,0.17048653538587627,0.06716411414042038,0.7781617882214715,0.8833522514488643,-0.0077820642196456905,1920,-7.210242672610045,-941.2765914296974,1e-06
160,0.04586858357973612,0.015180812226285903,0.9206365012402072,0.9717398637693497,-0.0027091887367400127,1920,-20.132862615885134,22.001106662130095,1e-06
161,0.03411102453131822,0.022794475617896146,0.8042403312056854,0.9315320934807195,0.01112678066516916,1920,7.36376718561267,-198.93180184683476,1e-06
162,0.039154058724752624,0.01840017790782007,0.6419178796666454,0.8015843316805861,0.0008297969302475394,1680,-32.574577039975196,100.0,1e-06
163,0.026433213594991987,0.01455114461920554,-0.3191286005331937,0.6722531635062017,0.005972457397122829,1920,79.80401163838704,-508.97117935623413,1e-06
